axis_id,threshold_method,ert_threshold,silhouette,balance,coherence,n_I,n_II,n_III,n_IV,n_total,n_empty_quads,has_all_quads,composite
gini__lutz_species_site,mean,0.024644019771651354,0.4338687949782756,0.8438132905743033,1,30,12,11,4,57,0,TRUE,0.7628074008859722
radialgradient__lutz_species_site,otsu,-13.722400000000006,0.382356835692551,0.9147121828528005,1,20,22,8,7,57,0,TRUE,0.762502938205593
cv__site_znorm,mean,3.1164155077197375e-17,0.4057032007029915,0.8818133689795014,1,28,14,9,6,57,0,TRUE,0.7624494624909223
gini__lutz_species,mean,0.022815594541910334,0.4176936950731741,0.864141019964567,1,28,14,11,4,57,0,TRUE,0.7622280482667526
gini__raw,otsu,0.297108,0.4116311091584809,0.8723549613644627,1,29,13,9,6,57,0,TRUE,0.7621596285465839
gini__lutz_global,otsu,0.03796990476190477,0.4116311091584809,0.8723549613644627,1,29,13,9,6,57,0,TRUE,0.7621596285465839
neg_median__species_znorm,median,0.24715630652661225,0.40589957834439033,0.8790311432518564,1,26,16,11,4,57,0,TRUE,0.7618226382335007
gini_x_absradgrad__product,q75,75.81859600000001,0.44967199074828984,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7617748942476611
neg_mean__lutz_species,median,43.25818181818181,0.4015235019755194,0.8845413154101415,1,25,17,11,4,57,0,TRUE,0.7616685545439671
PC4__pca_species_norm,gmm,0.25099373775742273,0.40812460976018305,0.8748851110321093,1,28,14,5,10,57,0,TRUE,0.7615648911740913
gini__raw,median,0.2674,0.3897323152345019,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7612924053777127
gini__lutz_global,median,0.008261904761904804,0.38973231523450186,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7612924053777127
gini__site_znorm,mean,8.180590707764311e-17,0.39470751671813736,0.8899149938380798,1,27,15,9,6,57,0,TRUE,0.760626379310868
PC1__pca_raw,mean,2.0373566381717784e-15,0.39814377155734554,0.8845413154101415,1,17,25,4,11,57,0,TRUE,0.7604856488976063
sd_x_cv__product_species_znorm,mean,3.1164155077197375e-17,0.3859215320586534,0.900103628783497,1,26,16,8,7,57,0,TRUE,0.7600984434164029
cv_x_absradgrad__product_species_znorm,gmm,0.6809074239042554,0.4740346990768115,0.7760475380403753,1,35,7,5,10,57,0,TRUE,0.7599240291869779
gini_x_absradgrad__product,otsu,84.94978859999998,0.47435323932737317,0.7695311990707141,1,34,8,3,12,57,0,TRUE,0.758406433532259
neg_mean__raw,mean,-369.41771929824563,0.3776749119752774,0.9043837883887023,1,22,20,10,5,57,0,TRUE,0.7582821662885226
mean__raw,mean,369.41771929824563,0.3776749119752774,0.9043837883887023,1,20,22,5,10,57,0,TRUE,0.7582821662885226
neg_mean__lutz_global,mean,23.733471177944892,0.3776749119752774,0.9043837883887023,1,22,20,10,5,57,0,TRUE,0.7582821662885226
mean__lutz_global,mean,-23.733471177944892,0.3776749119752774,0.9043837883887023,1,20,22,5,10,57,0,TRUE,0.7582821662885226
gini__lutz_species,otsu,0.0403295,0.41257518640933327,0.8545573816418457,1,30,12,10,5,57,0,TRUE,0.7580406606537281
cv__site_znorm,q75,0.3125334616258031,0.4496585452365994,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.757954820191518
gini__lutz_species,median,0.015716666666666657,0.4056193513847207,0.8639373739026716,1,26,16,12,3,57,0,TRUE,0.7579511164603201
sd_x_cv__product_species_znorm,otsu,0.34704275225868114,0.43466470986892236,0.8230606614138357,1,33,9,7,8,57,0,TRUE,0.7578978138075817
neg_radgrad__site_znorm,q75,0.7095223338789738,0.43613672762859734,0.8163724549962241,1,31,11,3,12,57,0,TRUE,0.756740968419065
cv__raw,q75,0.6011,0.44572338544434387,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7565775142642286
cv__lutz_global,q75,0.1304142857142857,0.44572338544434387,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7565775142642286
neg_radgrad__raw,median,-113.8,0.36751070554371096,0.9113120463360942,1,20,22,6,9,57,0,TRUE,0.7564567585243224
neg_radgrad__lutz_global,median,-79.655,0.36751070554371096,0.9113120463360942,1,20,22,6,9,57,0,TRUE,0.7564567585243224
gini__site_znorm,otsu,0.3424050641575578,0.41848754209361844,0.8386312754746792,1,32,10,8,7,57,0,TRUE,0.7561284586014362
sd_x_cv__product_species_znorm,q75,0.43572216775464173,0.4443795161451828,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7561071600095223
neg_median__site_znorm,mean,-1.3244765907808884e-16,0.37160972996416874,0.90257247052053,1,19,23,10,5,57,0,TRUE,0.7557065231175916
median__site_znorm,mean,1.3244765907808884e-16,0.37160972996416874,0.90257247052053,1,23,19,5,10,57,0,TRUE,0.7557065231175916
mean__raw,median,360.19,0.3701978622915161,0.90257247052053,1,19,23,5,10,57,0,TRUE,0.7552123694321632
mean__lutz_global,median,-32.961190476190495,0.370197862291516,0.90257247052053,1,19,23,5,10,57,0,TRUE,0.7552123694321631
radialgradient__raw,median,113.8,0.3614571781706445,0.9147121828528005,1,22,20,8,7,57,0,TRUE,0.7551880580729257
radialgradient__lutz_global,median,79.655,0.36145717817064454,0.9147121828528005,1,22,20,8,7,57,0,TRUE,0.7551880580729257
PC4__pca_raw,mean,-2.535009239560774e-15,0.3638931503379845,0.9098727746466464,1,18,24,8,7,57,0,TRUE,0.7548307962799561
PC4__pca_raw,gmm,-5.433602409103504e-5,0.3638931503379845,0.9098727746466464,1,18,24,8,7,57,0,TRUE,0.7548307962799561
neg_mean__site_znorm,mean,-2.337311630789803e-17,0.3670906252807865,0.9043837883887023,1,22,20,10,5,57,0,TRUE,0.7545776659454507
mean__site_znorm,mean,2.337311630789803e-17,0.3670906252807865,0.9043837883887023,1,20,22,5,10,57,0,TRUE,0.7545776659454507
gini__site_znorm,median,-0.04790868228911779,0.3808996657336587,0.8845413154101415,1,25,17,11,4,57,0,TRUE,0.7544502118593159
PC4__pca_raw,otsu,-0.07711762751442643,0.3649563557790729,0.9064726381299401,1,18,24,9,6,57,0,TRUE,0.7543528840551604
gini__lutz_species_site,median,0.015716666666666657,0.3934154711411778,0.8639373739026716,1,26,16,12,3,57,0,TRUE,0.75367975837508006
entropy__species_site_znorm,gmm,-0.330002856500154,0.41850938400140325,0.8283028810105809,1,10,32,5,10,57,0,TRUE,0.7535540046531363
sd_x_abscma__product,gmm,23.56667603187166,0.3993871795715597,0.8546826123495284,1,13,29,11,4,57,0,TRUE,0.7534561659374279
cv__lutz_species,mean,0.06110712830054936,0.3992743349935808,0.8546826123495284,1,29,13,11,4,57,0,TRUE,0.7534166703351354
sd_x_cv__product_species_znorm,median,-0.1750795017962092,0.3596277882122711,0.9095007284679221,1,23,19,9,6,57,0,TRUE,0.7532449079912753
cv__lutz_species_site,median,0.016522222222222216,0.3913935001272846,0.8639373739026716,1,26,16,12,3,57,0,TRUE,0.7529720685202175
cv__species_site_znorm,otsu,0.6780609497401442,0.47910178642625156,0.7409108013182377,1,37,5,7,8,57,0,TRUE,0.75291332557874735
cv__species_site_znorm,gmm,0.6995180831514062,0.47910178642625156,0.7409108013182377,1,37,5,7,8,57,0,TRUE,0.75291332557874735
median__lutz_species_site,median,-35.40571428571428,0.3838968109817363,0.8737065197658208,1,18,24,3,12,57,0,TRUE,0.7527905137850629
entropy__lutz_species_site,otsu,-0.1155716666666655,0.41935361920708014,0.8230606614138357,1,9,33,7,8,57,0,TRUE,0.7525389320759369
lutz_cv_x_abscma__lutz_product,q75,0.009282560156249994,0.42639379085492046,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7524208935366564
neg_mean__raw,median,-360.19,0.3643503023370641,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7524087008636094
neg_mean__lutz_global,median,32.961190476190495,0.36435030233706406,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7524087008636094
mean__site_znorm,median,-0.030778162661644064,0.3614407901621477,0.90257247052053,1,19,23,5,10,57,0,TRUE,0.7521473941868843
neg_median__raw,mean,-348.41789473684213,0.35902332779001084,0.9049866458541396,1,21,21,10,5,57,0,TRUE,0.7519048261900386
median__raw,median,331.92,0.35902332779001084,0.9049866458541396,1,21,21,5,10,57,0,TRUE,0.7519048261900386
median__raw,mean,348.41789473684213,0.35902332779001084,0.9049866458541396,1,21,21,5,10,57,0,TRUE,0.7519048261900386
neg_median__lutz_global,mean,28.14996240601507,0.35902332779001084,0.9049866458541396,1,21,21,10,5,57,0,TRUE,0.7519048261900386
median__lutz_global,median,-44.64785714285716,0.35902332779001084,0.9049866458541396,1,21,21,5,10,57,0,TRUE,0.7519048261900386
median__lutz_global,mean,-28.14996240601507,0.35902332779001084,0.9049866458541396,1,21,21,5,10,57,0,TRUE,0.7519048261900386
sd_x_cv__product,median,84.709632,0.3515698356509276,0.9147121828528005,1,22,20,8,7,57,0,TRUE,0.7517274881910248
radialgradient__lutz_species_site,gmm,-60.699459327228055,0.3814552319964758,0.8723549613644627,1,13,29,9,6,57,0,TRUE,0.7515980715398821
neg_radgrad__lutz_species_site,gmm,61.197067654939495,0.3814552319964758,0.8723549613644627,1,29,13,6,9,57,0,TRUE,0.7515980715398821
PC2__pca_raw,gmm,0.6584834435792135,0.4020055638690141,0.8422103154129513,1,31,11,5,10,57,0,TRUE,0.7512545262073927
neg_mean__site_znorm,median,0.030778162661644064,0.35890969718548543,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7505044890605569
lutz_gini_x_abscma__lutz_product,q75,0.004371349090909093,0.4194885861549678,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7500040718916731
sd_x_cv__product_species_znorm,gmm,0.6196865078591578,0.45596342040999766,0.7614785590687049,1,36,6,6,9,57,0,TRUE,0.7499568369106754
sd_x_cv__product,otsu,120.72223823999997,0.496764616274545,0.7037242445019614,1,38,4,5,10,57,0,TRUE,0.7497986768215811
gini__lutz_species_site,gmm,0.06718902149922679,0.4370894992330621,0.7863759325044735,1,35,7,8,7,57,0,TRUE,0.74957530785769
PC3__pca_species_norm,q75,0.7799495458668103,0.4147695842642152,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7495590519782349
abs_radgrad__species_site_znorm,q75,0.6448365531416546,0.4155157310382417,0.8163724549962241,1,31,11,3,12,57,0,TRUE,0.7495236196124405
neg_median__lutz_species,median,54.983750000000015,0.37059650868972466,0.8790311432518564,1,26,16,11,4,57,0,TRUE,0.7494665638543677
gini__raw,q75,0.3267,0.4248931173711595,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7492869204386141
gini__lutz_global,q75,0.06756190476190477,0.4248931173711595,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7492869204386141
cv__lutz_species,q75,0.11157272727272727,0.45095472291351535,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7490538269160831
cv__site_znorm,median,-0.19012156646073958,0.35431468120428755,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7488962334671375
cv__lutz_species,median,0.025416666666666643,0.37912768829710675,0.8639373739026716,1,26,16,12,3,57,0,TRUE,0.7486790343796552
sd_x_cv__product,mean_plus_sd,138.08842041437077,0.5220019750424736,0.6625913067069198,1,39,3,4,11,57,0,TRUE,0.7483485179415956
gini_x_absradgrad__product_species_znorm,mean_plus_sd,0.9728456051340167,0.5064468102195377,0.6842947321828783,1,37,5,2,13,57,0,TRUE,0.7483300666225577
gini_x_absradgrad__product_species_znorm,gmm,0.7809487206360345,0.47876193448786053,0.719838315786597,1,37,5,4,11,57,0,TRUE,0.7475262560174004
PC2__pca_raw,q75,0.8817455845461378,0.41182712551505146,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7473225606677023
sd_x_cv__product,mean,89.65339540350877,0.3448991016207639,0.9056138009417821,1,25,17,8,7,57,0,TRUE,0.7471181358027128
neg_radgrad__raw,mean_plus_sd,175.36878080793826,0.44299015283326176,0.7664445922784764,1,33,9,2,13,57,0,TRUE,0.7466577015612607
neg_radgrad__lutz_global,mean_plus_sd,209.51378080793825,0.44299015283326176,0.7664445922784764,1,33,9,2,13,57,0,TRUE,0.7466577015612607
cv__site_znorm,otsu,0.6246800854024048,0.44274176199017384,0.7614785590687049,1,36,6,6,9,57,0,TRUE,0.745329256463737
sd_x_abscma__product_species_znorm,q75,0.6378665220911798,0.40858500253940305,0.8082697069705846,1,30,12,2,13,57,0,TRUE,0.7450721776314372
neg_median__lutz_species_site,gmm,63.36738741078329,0.38360919682609806,0.8422103154129513,1,31,11,10,5,57,0,TRUE,0.7448157977423722
median__lutz_species_site,gmm,-63.29063730735133,0.38360919682609806,0.8422103154129513,1,11,31,5,10,57,0,TRUE,0.7448157977423722
sd_x_abscma__product,q75,62.28136,0.4107238723525775,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7443276846821104
neg_radgrad__species_site_znorm,q75,0.6316432945822882,0.39890532438779075,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7440065610214863
radialgradient__lutz_species,gmm,-92.25584376519961,0.3802244759924357,0.8422103154129513,1,11,31,10,5,57,0,TRUE,0.7436311454505903
neg_radgrad__lutz_species,gmm,92.01847579822372,0.3802244759924357,0.8422103154129513,1,31,11,5,10,57,0,TRUE,0.7436311454505903
cv__lutz_species_site,q75,0.16010000000000002,0.4353651248429182,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7435974675913741
radialgradient__species_znorm,gmm,-0.3854852272267279,0.3513157761104339,0.8818133689795014,1,14,28,9,6,57,0,TRUE,0.7434138638835271
neg_radgrad__species_znorm,gmm,0.38517079095221657,0.3513157761104339,0.8818133689795014,1,28,14,6,9,57,0,TRUE,0.7434138638835271
abs_radgrad__lutz_species_site,q75,59.54000000000002,0.3969418449453544,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7433193432166336
sd_x_cv__product,gmm,140.21248991466888,0.5180031545938553,0.6474975373577349,1,39,3,3,12,57,0,TRUE,0.743175488447283
abs_radgrad__raw,gmm,293.2648404116822,0.4599206937435355,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.7431503529863838
abs_radgrad__lutz_global,gmm,93.01317374501554,0.45992069374353556,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.7431503529863838
PC1__pca_species_norm,median,0.2839237383197057,0.35863632155087166,0.8694475460609566,1,17,25,3,12,57,0,TRUE,0.7428845990580442
PC1__pca_species_norm,mean,-7.888426753915586e-16,0.38498097131287223,0.8287195212251185,1,12,30,3,12,57,0,TRUE,0.7419232202657848
gini__lutz_species,q75,0.06,0.43056431436689413,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7419171839247657
abs_radgrad__species_znorm,gmm,0.8447091176353858,0.4561701443037638,0.7287124407045855,1,36,6,3,12,57,0,TRUE,0.7418376606824636
gini__species_znorm,otsu,0.34213925481027085,0.4011670416318909,0.8056974539515396,1,34,8,8,7,57,0,TRUE,0.7418328280590466
sd_x_cv__product,q75,104.43387,0.40300005833091296,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7416243497745278
gini_x_absradgrad__product,gmm,97.82226563474686,0.4719151436237103,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.7413564368776516
gini_x_absradgrad__product,mean_plus_sd,100.25627400995091,0.4719151436237103,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.7413564368776516
neg_median__lutz_species_site,otsu,77.55720000000001,0.38358283753318917,0.8283028810105809,1,32,10,10,5,57,0,TRUE,0.7413297133892613
median__lutz_species_site,otsu,-77.55720000000001,0.38358283753318917,0.8283028810105809,1,10,32,5,10,57,0,TRUE,0.7413297133892613
cv_x_absradgrad__product_species_znorm,mean_plus_sd,0.9728456051340167,0.4715403760116893,0.7047445464374121,1,37,5,3,12,57,0,TRUE,0.7412252682134443
median__species_site_znorm,q75,0.820631537122928,0.4082788355285346,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.7406708308210617
neg_median__lutz_species_site,median,35.40571428571428,0.36079722459654884,0.8571488754739607,1,27,15,12,3,57,0,TRUE,0.7405662474772822
neg_median__lutz_species_site,mean,37.530543024227235,0.36079722459654884,0.8571488754739607,1,27,15,12,3,57,0,TRUE,0.7405662474772822
median__lutz_species_site,mean,-37.530543024227235,0.36079722459654884,0.8571488754739606,1,15,27,3,12,57,0,TRUE,0.7405662474772822
gini__lutz_species_site,otsu,0.05328928571428572,0.4184371241014113,0.7760475380403753,1,35,7,10,5,57,0,TRUE,0.7404648779455877
abs_radgrad__lutz_species,gmm,104.96511765802462,0.4667476658554997,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.7404273396619377
abs_radgrad__lutz_species,mean_plus_sd,124.03964166345132,0.4667476658554997,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.7404273396619377
gini_x_abscma__product_species_znorm,q75,0.6053238354154322,0.3993414768255398,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7403438462476472
cv__species_znorm,q75,0.22997351353939058,0.4253803260574867,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7401027880164731
abs_radgrad__site_znorm,mean_plus_sd,0.991031208965115,0.46513582590440306,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.739863195679054
neg_radgrad__lutz_species,q75,113.8711111111111,0.3902322045798092,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7397643383403675
cv__lutz_species,otsu,0.18737272727272744,0.45928827333126243,0.7140526389660595,1,38,4,8,7,57,0,TRUE,0.7392640554074567
negmean_x_abscma__product_species_znorm,q75,0.8199657168362676,0.3887323805973218,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7392393999464969
abs_radgrad__raw,mean_plus_sd,325.7766913728183,0.46298817123142455,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.7391115165435115
abs_radgrad__lutz_global,mean_plus_sd,125.52502470615158,0.46298817123142455,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.7391115165435115
lutz_gini_x_abscma__lutz_product,mean,-8.150778888544312e-4,0.32395584668366445,0.90257247052053,1,19,23,10,5,57,0,TRUE,0.739027663969415
lutz_gini_x_abscma__lutz_product,gmm,-0.0010697009115780093,0.32395584668366445,0.90257247052053,1,19,23,10,5,57,0,TRUE,0.739027663969415
mean__species_znorm,q75,0.9408339661175549,0.40212930948445547,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.738518496705634
cv_x_abscma__product_species_znorm,q75,0.6225172805953567,0.3941062532138161,0.8022973174348332,1,34,8,6,9,57,0,TRUE,0.7385115179835439
PC4__pca_raw,median,0.018013291897017617,0.3132075004451127,0.9147121828528005,1,22,20,8,7,57,0,TRUE,0.7383006708689895
sd__raw,q75,213.79,0.3834090638964003,0.8163724549962241,1,31,11,3,12,57,0,TRUE,0.7382862861127961
sd__lutz_global,q75,43.29595238095237,0.38340906389640034,0.8163724549962241,1,31,11,3,12,57,0,TRUE,0.7382862861127961
gini__lutz_species_site,q75,0.07726666666666665,0.41906457857546425,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7378922763977652
gini__site_znorm,q75,0.5911847564517686,0.40350004157532937,0.7863759325044737,1,35,7,7,8,57,0,TRUE,0.7378189976774837
sd__site_znorm,q75,0.765924457690245,0.38091375368191066,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7377095112744283
cv__species_site_znorm,mean_plus_sd,0.9543135154205274,0.483362983632764,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7375108937150828
PC4__pca_species_norm,q75,0.4159225718393004,0.3801248293550056,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7374333877600115
negmean_x_abscma__product_species_znorm,mean_plus_sd,0.972845605134017,0.3906268072009315,0.8019881758821951,1,33,9,4,11,57,0,TRUE,0.7372164264908748
neg_radgrad__lutz_species_site,q75,123.29555555555557,0.3826759278489821,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.737119641484578
abs_radgrad__species_znorm,mean_plus_sd,0.9728456051340169,0.4567844312284958,0.7082626264500518,1,36,6,2,13,57,0,TRUE,0.7369402075424865
lutz_gini_x_abscma__lutz_product,median,-3.446468749999884e-5,0.31201950661075484,0.9095007284679221,1,23,19,9,6,57,0,TRUE,0.7365820094307447
sd_x_cv__product_species_znorm,mean_plus_sd,0.9728456051340167,0.4756233272874994,0.6802636557218542,1,39,3,6,9,57,0,TRUE,0.7365340784810883
lutz_cv_x_abscma__lutz_product,median,7.108066115702403e-5,0.3189348969501111,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7365133089781758
PC3__pca_raw,q75,0.7512720031000719,0.3802556991653062,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7362725614452915
gini__lutz_species,gmm,0.05845205211438084,0.4154361594206896,0.7614785590687049,1,36,6,9,6,57,0,TRUE,0.7357722955644176
gini__species_site_znorm,otsu,0.5821208580269885,0.42948896830522376,0.7409108013182376,1,37,5,8,7,57,0,TRUE,0.7355488392363877
gini__species_site_znorm,gmm,0.5317845900804645,0.42948896830522376,0.7409108013182376,1,37,5,8,7,57,0,TRUE,0.7355488392363877
mean__lutz_species,q75,71.03444444444443,0.3935479455715571,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.7355150193361196
abs_radgrad__species_site_znorm,mean_plus_sd,0.9543135154205277,0.42321417654361293,0.7490813848161801,1,34,8,2,13,57,0,TRUE,0.7353953079943095
sd__species_site_znorm,q75,0.6558999004858937,0.37331163590414285,0.8175587899430385,1,32,10,4,11,57,0,TRUE,0.7350487700522096
cv__site_znorm,gmm,0.7859857156920951,0.4541862880302726,0.7037242445019614,1,38,4,5,10,57,0,TRUE,0.7348962619360857
PC1__pca_species_norm,otsu,-1.3185805157108326,0.42640378411944774,0.7409108013182376,1,5,37,8,7,57,0,TRUE,0.7344690247713661
PC1__pca_species_norm,gmm,-1.2837556031510737,0.42640378411944774,0.7409108013182376,1,5,37,8,7,57,0,TRUE,0.7344690247713661
median__site_znorm,median,-0.060868700346830354,0.3084581317519966,0.90257247052053,1,19,23,5,10,57,0,TRUE,0.7336034637433313
gini__species_site_znorm,q75,0.4151906000713747,0.40655293924282365,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.733513202631341
cv_x_abscma__product_species_znorm,mean_plus_sd,0.9728456051340167,0.4257632083888136,0.7375106648015314,1,37,5,6,9,57,0,TRUE,0.7333947891364676
gini__raw,gmm,0.34850466600619007,0.40672370191384005,0.7614785590687049,1,36,6,6,9,57,0,TRUE,0.7327229354370202
gini__lutz_global,gmm,0.08936657076809479,0.40672370191384005,0.7614785590687049,1,36,6,6,9,57,0,TRUE,0.7327229354370202
neg_median__raw,median,-331.92,0.30882637279181435,0.8952854064776838,1,25,17,10,5,57,0,TRUE,0.731910582096556
neg_median__lutz_global,median,44.64785714285716,0.30882637279181435,0.8952854064776838,1,25,17,10,5,57,0,TRUE,0.731910582096556
mean__species_site_znorm,q75,0.8661768663717633,0.38293562438391027,0.7910929535442986,1,29,13,1,14,57,0,TRUE,0.7318007069204432
cv__site_znorm,mean_plus_sd,0.991031208965115,0.4667807892533596,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7317071256822913
cv_x_absradgrad__product,gmm,180.30344969563384,0.463319142221977,0.677886384085234,1,38,4,3,12,57,0,TRUE,0.7316332957990005
cv_x_absradgrad__product,mean_plus_sd,183.89859340846687,0.463319142221977,0.677886384085234,1,38,4,3,12,57,0,TRUE,0.7316332957990005
cv__species_znorm,otsu,0.5928147654512075,0.4373669223172917,0.7140526389660595,1,38,4,8,7,57,0,TRUE,0.7315915825525668
neg_radgrad__species_znorm,q75,0.5601850234554008,0.3658275646176635,0.8127322669497373,1,33,9,5,10,57,0,TRUE,0.7312227143536165
gini__species_znorm,gmm,0.4940397035751811,0.3998126555656124,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7311541033443171
gini__species_znorm,q75,0.48080570509773213,0.3998126555656124,0.7648786955854111,1,36,6,8,7,57,0,TRUE,0.7311541033443171
cv__lutz_species,mean_plus_sd,0.2606076936482075,0.4598289947195916,0.6802636557218542,1,39,3,6,9,57,0,TRUE,0.7310060620823206
neg_median__site_znorm,median,0.060868700346830354,0.3011085034679137,0.899544380182548,1,24,18,10,5,57,0,TRUE,0.7302740712594068
lutz_cv_x_abscma__lutz_product,otsu,-0.025317449093749993,0.4945882843158758,0.6275777123411009,1,2,40,11,4,57,0,TRUE,0.7300003275958317
cv__raw,otsu,0.7006959999999998,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
cv__raw,gmm,0.7127536336816316,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
cv__raw,mean_plus_sd,0.7461425970961665,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
cv__lutz_global,otsu,0.23001028571428545,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
cv__lutz_global,gmm,0.24206791939591704,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
cv__lutz_global,mean_plus_sd,0.2754568828104522,0.4617156806843641,0.6733353977744622,1,39,3,5,10,57,0,TRUE,0.7299343376831429
